Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2033-03-10,2033-05-01,MD-AD-PD,Jupiter,Ketu,Saturn,Saturn,Ketu,3.24,1.61,1,1.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Saturn sub-sub-period (malefic)
2033-05-01,2033-06-17,MD-AD-PD,Jupiter,Ketu,Mercury,Mercury,Ketu,6.03,2.25,3,1.0,1.0,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; strong luminaries support; Ketu sub-period (malefic); Mercury sub-sub-period (benefic)
2033-06-22,2033-11-27,MD-AD-PD,Jupiter,Ketu,Venus,Venus,Ketu,2.9,1.79,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Venus sub-sub-period (benefic)
2033-11-27,2034-01-13,MD-AD-PD,Jupiter,Venus,Sun,Sun,Venus,3.25,2.11,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic)
2034-01-13,2034-04-02,MD-AD-PD,Jupiter,Venus,Moon,Moon,Venus,3.25,1.37,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Moon sub-sub-period (benefic)
2034-04-02,2034-05-27,MD-AD-PD,Jupiter,Venus,Mars,Mars,Venus,4.59,4.62,0,0.0,0.3,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic); Mars sub-sub-period (malefic)
2034-05-27,2034-10-16,MD-AD-PD,Jupiter,Venus,Rahu,Rahu,Venus,4.53,5.04,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic); Rahu sub-sub-period (malefic)
2034-10-16,2035-02-19,MD-AD-PD,Jupiter,Venus,Jupiter,Jupiter,Venus,6.42,7.19,3,1.0,0.07333333333333333,Jupiter dasha (benefic); lord in strong; triple Arishta-Bhanga protection; challenging luminaries configuration; Venus sub-period (benefic); Jupiter sub-sub-period (benefic)
2035-02-19,2035-07-19,MD-AD-PD,Jupiter,Venus,Saturn,Saturn,Venus,4.48,4.09,0,0.0,0.3458333333333333,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic); Saturn sub-sub-period (malefic)
2035-07-19,2035-11-30,MD-AD-PD,Jupiter,Venus,Mercury,Mercury,Venus,3.73,2.71,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Mercury sub-sub-period (benefic)
2035-11-30,2036-01-24,MD-AD-PD,Jupiter,Venus,Ketu,Ketu,Venus,3.34,2.53,0,0.0,0.15,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Ketu sub-sub-period (malefic)
2036-02-07,2036-02-21,MD-AD-PD,Jupiter,Venus,Sun,Sun,Venus,6.5,5.27,3,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in moderate strength; triple Arishta-Bhanga protection; balanced solar-lunar influence; Venus sub-period (benefic); Sun sub-sub-period (malefic)
2036-02-21,2036-03-16,MD-AD-PD,Jupiter,Sun,Moon,Moon,Sun,3.06,0.97,1,1.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic)
2036-03-16,2036-04-02,MD-AD-PD,Jupiter,Sun,Mars,Mars,Sun,3.07,2.19,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mars sub-sub-period (malefic)
2036-04-02,2036-05-14,MD-AD-PD,Jupiter,Sun,Rahu,Rahu,Sun,3.79,3.81,0,0.0,0.3,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Rahu sub-sub-period (malefic)
2036-05-14,2036-06-21,MD-AD-PD,Jupiter,Sun,Jupiter,Jupiter,Sun,2.78,1.47,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Jupiter sub-sub-period (benefic)
2036-06-21,2036-08-05,MD-AD-PD,Jupiter,Sun,Saturn,Saturn,Sun,3.35,1.23,0,0.0,0.5733333333333334,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Saturn sub-sub-period (malefic)
2036-08-05,2036-09-14,MD-AD-PD,Jupiter,Sun,Mercury,Mercury,Sun,2.93,1.49,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mercury sub-sub-period (benefic)
2036-09-14,2036-10-01,MD-AD-PD,Jupiter,Sun,Ketu,Ketu,Sun,4.45,3.68,0,0.0,0.61875,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Ketu sub-sub-period (malefic)
2036-10-01,2036-11-17,MD-AD-PD,Jupiter,Sun,Venus,Venus,Sun,2.95,1.93,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Venus sub-sub-period (benefic)
2036-11-21,2036-12-31,MD-AD-PD,Jupiter,Sun,Moon,Moon,Sun,3.18,0.74,1,1.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic)
2036-12-31,2037-01-27,MD-AD-PD,Jupiter,Moon,Mars,Mars,Moon,6.05,4.42,3,1.0,0.65,Jupiter dasha (benefic); lord in moderate strength; triple Arishta-Bhanga protection; balanced solar-lunar influence; Moon sub-period (benefic); Mars sub-sub-period (malefic)
2037-01-27,2037-04-08,MD-AD-PD,Jupiter,Moon,Rahu,Rahu,Moon,5.4,3.46,2,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Rahu sub-sub-period (malefic)
2037-04-08,2037-06-10,MD-AD-PD,Jupiter,Moon,Jupiter,Jupiter,Moon,3.54,1.13,1,1.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Jupiter sub-sub-period (benefic)
2037-06-10,2037-08-24,MD-AD-PD,Jupiter,Moon,Saturn,Saturn,Moon,2.6,0.9,0,0.0,0.06666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Saturn sub-sub-period (malefic)
2037-08-24,2037-10-30,MD-AD-PD,Jupiter,Moon,Mercury,Mercury,Moon,3.66,1.13,0,0.0,0.5020833333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Moon sub-period (benefic); Mercury sub-sub-period (benefic)
2037-10-30,2037-11-27,MD-AD-PD,Jupiter,Moon,Ketu,Ketu,Moon,5.62,5.73,2,1.0,0.15,Jupiter dasha (benefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Moon sub-period (benefic); Ketu sub-sub-period (malefic)
2037-11-27,2038-02-14,MD-AD-PD,Jupiter,Moon,Venus,Venus,Moon,6.96,7.01,2,1.0,0.4625,Jupiter dasha (benefic); lord in strong; strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Venus sub-sub-period (benefic)
2038-02-14,2038-03-09,MD-AD-PD,Jupiter,Moon,Sun,Sun,Moon,5.32,3.23,2,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Sun sub-sub-period (malefic)
2038-03-16,2038-04-05,MD-AD-PD,Jupiter,Moon,Mars,Mars,Moon,4.12,2.74,0,0.0,0.4625,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Moon sub-period (benefic); Mars sub-sub-period (malefic)
