Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2021-09-25,2021-10-07,MD-AD-PD,Ketu,Moon,Mars,Mars,Moon,6.89,8.07,2,1.0,0.5733333333333334,Ketu dasha (malefic); lord in strong; strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Mars sub-sub-period (malefic)
2021-10-07,2021-11-07,MD-AD-PD,Ketu,Moon,Rahu,Rahu,Moon,6.01,7.9,3,1.0,0.14666666666666667,Ketu dasha (malefic); lord in strong; triple Arishta-Bhanga protection; challenging luminaries configuration; Moon sub-period (benefic); Rahu sub-sub-period (malefic)
2021-11-07,2021-12-05,MD-AD-PD,Ketu,Moon,Jupiter,Jupiter,Moon,4.81,5.9,1,1.0,0.07333333333333333,Ketu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Jupiter sub-sub-period (benefic)
2021-12-05,2022-01-07,MD-AD-PD,Ketu,Moon,Saturn,Saturn,Moon,5.43,7.15,2,1.0,0.22333333333333333,Ketu dasha (malefic); lord in strong; strong protective cancellations; challenging luminaries configuration; Moon sub-period (benefic); Saturn sub-sub-period (malefic)
2022-01-07,2022-02-05,MD-AD-PD,Ketu,Moon,Mercury,Mercury,Moon,4.89,5.57,1,1.0,0.18333333333333332,Ketu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Mercury sub-sub-period (benefic)
2022-02-05,2022-02-17,MD-AD-PD,Ketu,Moon,Ketu,Ketu,Moon,5.49,7.9,2,1.0,0.10666666666666666,Ketu dasha (malefic); lord in strong; strong protective cancellations; challenging luminaries configuration; Moon sub-period (benefic); Ketu sub-sub-period (malefic)
2022-02-17,2022-03-24,MD-AD-PD,Ketu,Moon,Venus,Venus,Moon,5.06,6.04,1,1.0,0.18333333333333332,Ketu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Venus sub-sub-period (benefic)
2022-03-24,2022-04-03,MD-AD-PD,Ketu,Moon,Sun,Sun,Moon,5.21,6.78,1,1.0,0.22333333333333333,Ketu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Sun sub-sub-period (malefic)
2022-04-06,2022-04-15,MD-AD-PD,Ketu,Moon,Mars,Mars,Moon,7.36,10.0,2,1.0,0.65,Ketu dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Mars sub-sub-period (malefic)
2022-04-15,2022-05-06,MD-AD-PD,Ketu,Mars,Rahu,Rahu,Mars,3.06,1.36,0,0.0,0.65,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mars sub-period (malefic); Rahu sub-sub-period (malefic)
2022-05-06,2022-05-26,MD-AD-PD,Ketu,Mars,Jupiter,Jupiter,Mars,4.58,2.32,3,1.0,0.65,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; balanced solar-lunar influence; Mars sub-period (malefic); Jupiter sub-sub-period (benefic)
2022-05-26,2022-06-18,MD-AD-PD,Ketu,Mars,Saturn,Saturn,Mars,2.58,2.48,1,1.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic); Saturn sub-sub-period (malefic)
2022-06-18,2022-07-08,MD-AD-PD,Ketu,Mars,Mercury,Mercury,Mars,2.32,1.49,0,0.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Mercury sub-sub-period (benefic)
2022-07-08,2022-07-17,MD-AD-PD,Ketu,Mars,Ketu,Ketu,Mars,2.9,3.05,0,0.0,0.14666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Ketu sub-sub-period (malefic)
2022-07-17,2022-08-10,MD-AD-PD,Ketu,Mars,Venus,Venus,Mars,3.44,3.86,0,0.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Venus sub-sub-period (benefic)
2022-08-10,2022-08-17,MD-AD-PD,Ketu,Mars,Sun,Sun,Mars,2.42,1.93,0,0.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Sun sub-sub-period (malefic)
2022-08-17,2022-08-29,MD-AD-PD,Ketu,Mars,Moon,Moon,Mars,3.19,1.93,0,0.0,0.5020833333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mars sub-period (malefic); Moon sub-sub-period (benefic)
2022-08-31,2022-10-26,MD-AD-PD,Ketu,Mars,Rahu,Rahu,Mars,3.52,1.93,1,1.0,0.5420833333333334,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Mars sub-period (malefic); Rahu sub-sub-period (malefic)
2022-10-26,2022-12-15,MD-AD-PD,Ketu,Rahu,Jupiter,Jupiter,Rahu,2.48,1.86,1,1.0,0.07333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic)
2022-12-15,2023-02-12,MD-AD-PD,Ketu,Rahu,Saturn,Saturn,Rahu,2.9,2.42,1,1.0,0.3,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Saturn sub-sub-period (malefic)
2023-02-12,2023-04-06,MD-AD-PD,Ketu,Rahu,Mercury,Mercury,Rahu,2.22,1.21,0,0.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Mercury sub-sub-period (benefic)
2023-04-06,2023-04-27,MD-AD-PD,Ketu,Rahu,Ketu,Ketu,Rahu,2.18,0.67,0,0.0,0.3,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Ketu sub-sub-period (malefic)
2023-04-27,2023-06-28,MD-AD-PD,Ketu,Rahu,Venus,Venus,Rahu,4.27,1.86,2,1.0,0.8125,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; strong luminaries support; Rahu sub-period (malefic); Venus sub-sub-period (benefic)
2023-06-28,2023-07-17,MD-AD-PD,Ketu,Rahu,Sun,Sun,Rahu,2.14,1.31,0,0.0,0.14666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Sun sub-sub-period (malefic)
2023-07-17,2023-08-17,MD-AD-PD,Ketu,Rahu,Moon,Moon,Rahu,2.75,1.71,0,0.0,0.3,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Moon sub-sub-period (benefic)
2023-08-17,2023-09-08,MD-AD-PD,Ketu,Rahu,Mars,Mars,Rahu,3.14,1.71,0,0.0,0.61875,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic); Mars sub-sub-period (malefic)
2023-09-13,2023-10-27,MD-AD-PD,Ketu,Rahu,Jupiter,Jupiter,Rahu,3.12,1.13,0,0.0,0.61875,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic)
2023-10-27,2023-12-19,MD-AD-PD,Ketu,Jupiter,Saturn,Saturn,Jupiter,3.0,3.05,1,1.0,0.07333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic)
2023-12-19,2024-02-04,MD-AD-PD,Ketu,Jupiter,Mercury,Mercury,Jupiter,2.75,1.31,0,0.0,0.22333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Mercury sub-sub-period (benefic)
2024-02-04,2024-02-23,MD-AD-PD,Ketu,Jupiter,Ketu,Ketu,Jupiter,1.99,0.67,0,0.0,0.03333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Ketu sub-sub-period (malefic)
2024-02-23,2024-04-18,MD-AD-PD,Ketu,Jupiter,Venus,Venus,Jupiter,3.05,2.37,0,0.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Venus sub-sub-period (benefic)
2024-04-18,2024-05-05,MD-AD-PD,Ketu,Jupiter,Sun,Sun,Jupiter,5.1,3.49,3,1.0,0.65,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; balanced solar-lunar influence; Jupiter sub-period (benefic); Sun sub-sub-period (malefic)
2024-05-05,2024-06-01,MD-AD-PD,Ketu,Jupiter,Moon,Moon,Jupiter,3.67,0.87,1,1.0,0.5733333333333334,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Jupiter sub-period (benefic); Moon sub-sub-period (benefic)
2024-06-01,2024-06-21,MD-AD-PD,Ketu,Jupiter,Mars,Mars,Jupiter,2.74,2.14,1,1.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Mars sub-sub-period (malefic)
2024-06-21,2024-08-09,MD-AD-PD,Ketu,Jupiter,Rahu,Rahu,Jupiter,2.59,1.77,0,0.0,0.14666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Rahu sub-sub-period (malefic)
2024-08-14,2024-10-16,MD-AD-PD,Ketu,Jupiter,Saturn,Saturn,Jupiter,3.15,3.05,1,1.0,0.15,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic)
2024-10-16,2024-12-10,MD-AD-PD,Ketu,Saturn,Mercury,Mercury,Saturn,3.59,4.43,0,0.0,0.14666666666666667,Ketu dasha (malefic); lord in moderate strength; challenging luminaries configuration; Saturn sub-period (malefic); Mercury sub-sub-period (benefic)
2024-12-10,2025-01-02,MD-AD-PD,Ketu,Saturn,Ketu,Ketu,Saturn,3.32,3.84,0,0.0,0.22333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Ketu sub-sub-period (malefic)
2025-01-02,2025-03-09,MD-AD-PD,Ketu,Saturn,Venus,Venus,Saturn,3.44,3.84,0,0.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Venus sub-sub-period (benefic)
2025-03-09,2025-03-28,MD-AD-PD,Ketu,Saturn,Sun,Sun,Saturn,3.71,3.05,1,1.0,0.3458333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Sun sub-sub-period (malefic)
2025-03-28,2025-04-30,MD-AD-PD,Ketu,Saturn,Moon,Moon,Saturn,3.87,3.58,1,1.0,0.22333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Moon sub-sub-period (benefic)
2025-04-30,2025-05-23,MD-AD-PD,Ketu,Saturn,Mars,Mars,Saturn,4.49,1.07,2,1.0,1.0,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; strong luminaries support; Saturn sub-period (malefic); Mars sub-sub-period (malefic)
2025-05-23,2025-07-21,MD-AD-PD,Ketu,Saturn,Rahu,Rahu,Saturn,3.23,3.28,1,1.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic); Rahu sub-sub-period (malefic)
2025-07-21,2025-09-12,MD-AD-PD,Ketu,Saturn,Jupiter,Jupiter,Saturn,3.74,2.69,0,0.0,0.65,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic); Jupiter sub-sub-period (benefic)
2025-09-17,2025-11-06,MD-AD-PD,Ketu,Saturn,Mercury,Mercury,Saturn,3.99,3.23,2,1.0,0.38583333333333336,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic); Mercury sub-sub-period (benefic)
2025-11-06,2025-11-27,MD-AD-PD,Ketu,Mercury,Ketu,Ketu,Mercury,3.87,2.3,1,1.0,0.5,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Mercury sub-period (benefic); Ketu sub-sub-period (malefic)
2025-11-27,2026-01-24,MD-AD-PD,Ketu,Mercury,Venus,Venus,Mercury,3.72,2.95,1,1.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); Venus sub-sub-period (benefic)
2026-01-24,2026-02-11,MD-AD-PD,Ketu,Mercury,Sun,Sun,Mercury,2.43,1.53,0,0.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Sun sub-sub-period (malefic)
2026-02-11,2026-03-12,MD-AD-PD,Ketu,Mercury,Moon,Moon,Mercury,2.38,1.23,0,0.0,0.03333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Moon sub-sub-period (benefic)
2026-03-12,2026-04-02,MD-AD-PD,Ketu,Mercury,Mars,Mars,Mercury,2.99,1.83,1,1.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic); Mars sub-sub-period (malefic)
2026-04-02,2026-05-25,MD-AD-PD,Ketu,Mercury,Rahu,Rahu,Mercury,2.99,2.11,0,0.0,0.3,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Rahu sub-sub-period (malefic)
2026-05-25,2026-07-11,MD-AD-PD,Ketu,Mercury,Jupiter,Jupiter,Mercury,3.32,3.11,0,0.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic); Jupiter sub-sub-period (benefic)
2026-07-11,2026-09-04,MD-AD-PD,Ketu,Mercury,Saturn,Saturn,Mercury,4.12,3.51,0,0.0,0.5733333333333334,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mercury sub-period (benefic); Saturn sub-sub-period (malefic)
2026-10-16,2027-05-01,MD-AD-PD,Ketu,Venus,Venus,Venus,Venus,4.6,6.19,1,1.0,0.14666666666666667,Ketu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Venus sub-sub-period (benefic)
2027-05-01,2027-06-29,MD-AD-PD,Venus,Venus,Sun,Sun,Venus,8.07,10.0,3,1.0,0.5333333333333333,Venus dasha (benefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; balanced solar-lunar influence; Sun sub-sub-period (malefic)
2027-06-29,2027-10-06,MD-AD-PD,Venus,Venus,Moon,Moon,Venus,3.84,3.59,0,0.0,0.10666666666666666,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-sub-period (benefic)
2027-10-06,2027-12-14,MD-AD-PD,Venus,Venus,Mars,Mars,Venus,5.53,7.63,0,0.0,0.14666666666666667,Venus dasha (benefic); lord in strong; challenging luminaries configuration; Mars sub-sub-period (malefic)
2027-12-14,2028-06-08,MD-AD-PD,Venus,Venus,Rahu,Rahu,Venus,3.88,3.28,0,0.0,0.3,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-sub-period (malefic)
2028-06-08,2028-11-13,MD-AD-PD,Venus,Venus,Jupiter,Jupiter,Venus,5.02,5.88,0,0.0,0.10666666666666666,Venus dasha (benefic); lord in moderate strength; challenging luminaries configuration; Jupiter sub-sub-period (benefic)
2028-11-13,2029-05-19,MD-AD-PD,Venus,Venus,Saturn,Saturn,Venus,2.43,0.0,0,0.0,0.15,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-sub-period (malefic)
2029-05-19,2029-11-03,MD-AD-PD,Venus,Venus,Mercury,Mercury,Venus,5.18,5.13,0,0.0,0.3458333333333333,Venus dasha (benefic); lord in moderate strength; challenging luminaries configuration; Mercury sub-sub-period (benefic)
2029-11-03,2030-01-11,MD-AD-PD,Venus,Venus,Ketu,Ketu,Venus,3.32,2.47,0,0.0,0.15,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-sub-period (malefic)
2030-01-28,2030-02-15,MD-AD-PD,Venus,Venus,Sun,Sun,Venus,3.19,2.69,0,0.0,0.03333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-sub-period (malefic)
2030-02-15,2030-03-16,MD-AD-PD,Venus,Sun,Moon,Moon,Sun,3.93,3.19,1,1.0,0.3458333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic)
2030-03-16,2030-04-06,MD-AD-PD,Venus,Sun,Mars,Mars,Sun,3.77,2.93,0,0.0,0.4625,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Mars sub-sub-period (malefic)
2030-04-06,2030-05-29,MD-AD-PD,Venus,Sun,Rahu,Rahu,Sun,4.0,2.64,0,0.0,0.65,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Rahu sub-sub-period (malefic)
2030-05-29,2030-07-16,MD-AD-PD,Venus,Sun,Jupiter,Jupiter,Sun,2.91,2.01,0,0.0,0.06666666666666667,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Jupiter sub-sub-period (benefic)
2030-07-16,2030-09-10,MD-AD-PD,Venus,Sun,Saturn,Saturn,Sun,3.5,3.98,0,0.0,0.10666666666666666,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Saturn sub-sub-period (malefic)
2030-09-10,2030-10-30,MD-AD-PD,Venus,Sun,Mercury,Mercury,Sun,4.28,3.27,0,0.0,0.5020833333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Sun sub-period (malefic); Mercury sub-sub-period (benefic)
2030-10-30,2030-11-20,MD-AD-PD,Venus,Sun,Ketu,Ketu,Sun,3.92,4.69,0,0.0,0.07333333333333333,Venus dasha (benefic); lord in moderate strength; challenging luminaries configuration; Sun sub-period (malefic); Ketu sub-sub-period (malefic)
2030-11-20,2031-01-18,MD-AD-PD,Venus,Sun,Venus,Venus,Sun,3.84,3.42,0,0.0,0.3,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Venus sub-sub-period (benefic)
2031-01-23,2031-03-13,MD-AD-PD,Venus,Sun,Moon,Moon,Sun,3.04,2.37,0,0.0,0.06666666666666667,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic)
2031-03-13,2031-04-17,MD-AD-PD,Venus,Moon,Mars,Mars,Moon,3.04,0.67,1,1.0,0.10666666666666666,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Mars sub-sub-period (malefic)
2031-04-17,2031-07-15,MD-AD-PD,Venus,Moon,Rahu,Rahu,Moon,5.53,3.56,2,1.0,0.5333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Rahu sub-sub-period (malefic)
2031-07-15,2031-10-02,MD-AD-PD,Venus,Moon,Jupiter,Jupiter,Moon,5.18,4.61,0,0.0,0.5733333333333334,Venus dasha (benefic); lord in moderate strength; balanced solar-lunar influence; Moon sub-period (benefic); Jupiter sub-sub-period (benefic)
2031-10-02,2032-01-03,MD-AD-PD,Venus,Moon,Saturn,Saturn,Moon,3.42,1.71,1,1.0,0.10666666666666666,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Saturn sub-sub-period (malefic)
2032-01-03,2032-03-27,MD-AD-PD,Venus,Moon,Mercury,Mercury,Moon,4.25,2.54,1,1.0,0.3,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Mercury sub-sub-period (benefic)
2032-03-27,2032-04-30,MD-AD-PD,Venus,Moon,Ketu,Ketu,Moon,3.76,2.93,0,0.0,0.3,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Ketu sub-sub-period (malefic)
2032-04-30,2032-08-07,MD-AD-PD,Venus,Moon,Venus,Venus,Moon,4.91,3.0,1,1.0,0.5733333333333334,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Moon sub-period (benefic); Venus sub-sub-period (benefic)
2032-08-07,2032-09-06,MD-AD-PD,Venus,Moon,Sun,Sun,Moon,3.76,2.93,0,0.0,0.3,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Sun sub-sub-period (malefic)
2032-09-14,2032-10-08,MD-AD-PD,Venus,Moon,Mars,Mars,Moon,4.22,0.49,2,1.0,0.5420833333333334,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic); Mars sub-sub-period (malefic)
2032-10-08,2032-12-09,MD-AD-PD,Venus,Mars,Rahu,Rahu,Mars,4.96,6.3,1,1.0,0.07333333333333333,Venus dasha (benefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic)
2032-12-09,2033-02-03,MD-AD-PD,Venus,Mars,Jupiter,Jupiter,Mars,2.73,0.93,0,0.0,0.18333333333333332,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Jupiter sub-sub-period (benefic)
2033-02-03,2033-04-09,MD-AD-PD,Venus,Mars,Saturn,Saturn,Mars,5.46,7.17,1,1.0,0.10666666666666666,Venus dasha (benefic); lord in strong; moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic); Saturn sub-sub-period (malefic)
