Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2075-08-29,2077-03-21,MD-AD,Saturn,Moon,,Moon,Saturn,3.72,0.43,2,1.0,0.5420833333333334,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic)
2077-03-21,2078-04-24,MD-AD,Saturn,Mars,,Mars,Saturn,2.64,2.54,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2078-04-24,2081-02-13,MD-AD,Saturn,Rahu,,Rahu,Saturn,3.37,2.2,0,0.0,0.65,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic)
2081-02-13,2083-08-14,MD-AD,Saturn,Jupiter,,Jupiter,Saturn,3.84,4.58,0,0.0,0.10666666666666666,Saturn dasha (malefic); lord in moderate strength; challenging luminaries configuration; Jupiter sub-period (benefic)
2083-11-22,2086-04-07,MD-AD,Mercury,Mercury,,Mercury,Mercury,3.76,3.0,0,0.0,0.18333333333333332,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2086-04-07,2087-03-30,MD-AD,Mercury,Ketu,,Ketu,Mercury,2.84,0.0,1,1.0,0.18333333333333332,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic)
2087-03-30,2090-01-13,MD-AD,Mercury,Venus,,Venus,Mercury,3.76,3.0,0,0.0,0.18333333333333332,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2090-01-13,2090-11-15,MD-AD,Mercury,Sun,,Sun,Mercury,4.92,3.42,1,1.0,0.65,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Sun sub-period (malefic)
2090-11-15,2092-04-08,MD-AD,Mercury,Moon,,Moon,Mercury,3.26,1.79,0,0.0,0.15,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2092-04-08,2093-03-31,MD-AD,Mercury,Mars,,Mars,Mercury,3.63,3.42,0,0.0,0.18333333333333332,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2093-03-31,2095-10-05,MD-AD,Mercury,Rahu,,Rahu,Mercury,4.01,0.91,1,1.0,0.65,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Rahu sub-period (malefic)
2095-10-05,2097-12-29,MD-AD,Mercury,Jupiter,,Jupiter,Mercury,6.5,7.44,2,1.0,0.14666666666666667,Mercury dasha (benefic); lord in strong; strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic)
2097-12-29,2100-08-25,MD-AD,Mercury,Saturn,,Saturn,Mercury,3.57,3.42,0,0.0,0.15,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2100-11-22,2101-04-18,MD-AD,Ketu,Ketu,,Ketu,Ketu,4.22,3.0,2,1.0,0.4625,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence
2101-04-18,2102-06-12,MD-AD,Ketu,Venus,,Venus,Ketu,3.66,1.37,1,1.0,0.5733333333333334,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic)
2102-06-12,2102-10-16,MD-AD,Ketu,Sun,,Sun,Ketu,2.43,2.54,0,0.0,0.06666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2102-10-16,2103-05-14,MD-AD,Ketu,Moon,,Moon,Ketu,3.34,0.47,3,1.0,0.07333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; challenging luminaries configuration; Moon sub-period (benefic)
2103-05-14,2103-10-08,MD-AD,Ketu,Mars,,Mars,Ketu,3.42,2.35,0,0.0,0.65,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mars sub-period (malefic)
2103-10-08,2104-10-20,MD-AD,Ketu,Rahu,,Rahu,Ketu,3.43,1.13,3,1.0,0.14666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; challenging luminaries configuration; Rahu sub-period (malefic)
2104-10-20,2105-09-21,MD-AD,Ketu,Jupiter,,Jupiter,Ketu,1.82,0.0,0,0.0,0.07333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2105-09-21,2106-10-25,MD-AD,Ketu,Saturn,,Saturn,Ketu,2.54,0.1,2,1.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic)
2106-10-25,2107-10-17,MD-AD,Ketu,Mercury,,Mercury,Ketu,4.44,4.03,3,1.0,0.15,Ketu dasha (malefic); lord in moderate strength; triple Arishta-Bhanga protection; challenging luminaries configuration; Mercury sub-period (benefic)
2107-11-23,2111-03-07,MD-AD,Venus,Venus,,Venus,Venus,2.92,0.67,0,0.0,0.18333333333333332,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2111-03-07,2112-03-01,MD-AD,Venus,Sun,,Sun,Venus,5.63,7.44,1,1.0,0.06666666666666667,Venus dasha (benefic); lord in strong; moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic)
2112-03-01,2113-10-22,MD-AD,Venus,Moon,,Moon,Venus,2.98,1.23,0,0.0,0.10666666666666666,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2113-10-22,2114-12-16,MD-AD,Venus,Mars,,Mars,Venus,3.58,0.1,3,1.0,0.07333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); triple Arishta-Bhanga protection; challenging luminaries configuration; Mars sub-period (malefic)
2114-12-16,2117-11-30,MD-AD,Venus,Rahu,,Rahu,Venus,6.95,9.56,2,1.0,0.3,Venus dasha (benefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; challenging luminaries configuration; Rahu sub-period (malefic)
2117-11-30,2120-07-17,MD-AD,Venus,Jupiter,,Jupiter,Venus,4.25,3.97,1,1.0,0.18333333333333332,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic)
2120-07-17,2123-08-31,MD-AD,Venus,Saturn,,Saturn,Venus,2.78,1.47,0,0.0,0.10666666666666666,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2123-08-31,2126-06-16,MD-AD,Venus,Mercury,,Mercury,Venus,3.73,1.13,0,0.0,0.5420833333333334,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mercury sub-period (benefic)
2126-06-16,2127-08-10,MD-AD,Venus,Ketu,,Ketu,Venus,4.23,4.82,0,0.0,0.06666666666666667,Venus dasha (benefic); lord in moderate strength; challenging luminaries configuration; Ketu sub-period (malefic)
2127-11-23,2128-03-10,MD-AD,Sun,Sun,,Sun,Sun,3.98,4.4,1,1.0,0.3,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration
2128-03-10,2128-09-06,MD-AD,Sun,Moon,,Moon,Sun,2.26,0.67,0,0.0,0.18333333333333332,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Moon sub-period (benefic)
2128-09-06,2129-01-10,MD-AD,Sun,Mars,,Mars,Sun,5.14,7.0,0,0.0,0.5020833333333333,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); balanced solar-lunar influence; Mars sub-period (malefic)
2129-01-10,2129-11-30,MD-AD,Sun,Rahu,,Rahu,Sun,3.09,3.18,0,0.0,0.3,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Rahu sub-period (malefic)
2129-11-30,2130-09-14,MD-AD,Sun,Jupiter,,Jupiter,Sun,4.15,2.9,2,1.0,0.4625,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Jupiter sub-period (benefic)
2130-09-14,2131-08-22,MD-AD,Sun,Saturn,,Saturn,Sun,6.65,9.56,2,1.0,0.5020833333333333,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Saturn sub-period (malefic)
2131-08-22,2132-06-24,MD-AD,Sun,Mercury,,Mercury,Sun,5.96,6.66,1,1.0,0.61875,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; balanced solar-lunar influence; Mercury sub-period (benefic)
2132-06-24,2132-10-28,MD-AD,Sun,Ketu,,Ketu,Sun,3.5,3.47,2,1.0,0.14666666666666667,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; challenging luminaries configuration; Ketu sub-period (malefic)
2132-10-28,2133-10-23,MD-AD,Sun,Venus,,Venus,Sun,3.76,0.0,4,1.0,0.15,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; challenging luminaries configuration; Venus sub-period (benefic)
