Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2108-04-01,2111-03-17,MD-AD,Venus,Rahu,,Rahu,Venus,2.58,0.67,0,0.0,0.15,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic)
2111-03-17,2113-11-01,MD-AD,Venus,Jupiter,,Jupiter,Venus,3.22,0.91,0,0.0,0.3,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2113-11-01,2116-12-15,MD-AD,Venus,Saturn,,Saturn,Venus,7.8,9.38,4,1.0,0.3125,Venus dasha (benefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; challenging luminaries configuration; Saturn sub-period (malefic)
2116-12-15,2119-10-01,MD-AD,Venus,Mercury,,Mercury,Venus,2.92,0.67,0,0.0,0.18333333333333332,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2119-10-01,2120-11-24,MD-AD,Venus,Ketu,,Ketu,Venus,3.16,1.93,0,0.0,0.22333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2121-03-09,2121-06-25,MD-AD,Sun,Sun,,Sun,Sun,2.12,1.47,0,0.0,0.10666666666666666,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration
2121-06-25,2121-12-22,MD-AD,Sun,Moon,,Moon,Sun,3.23,2.3,1,1.0,0.14666666666666667,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic)
2121-12-22,2122-04-27,MD-AD,Sun,Mars,,Mars,Sun,3.1,1.47,0,0.0,0.65,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); balanced solar-lunar influence; Mars sub-period (malefic)
2122-04-27,2123-03-17,MD-AD,Sun,Rahu,,Rahu,Sun,5.8,7.2,1,1.0,0.5733333333333334,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; balanced solar-lunar influence; Rahu sub-period (malefic)
2123-03-17,2123-12-30,MD-AD,Sun,Jupiter,,Jupiter,Sun,2.36,1.13,0,0.0,0.15,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2123-12-30,2124-12-06,MD-AD,Sun,Saturn,,Saturn,Sun,3.84,3.52,0,0.0,0.65,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); balanced solar-lunar influence; Saturn sub-period (malefic)
2124-12-06,2125-10-08,MD-AD,Sun,Mercury,,Mercury,Sun,3.23,3.52,0,0.0,0.15,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Mercury sub-period (benefic)
2125-10-08,2126-02-11,MD-AD,Sun,Ketu,,Ketu,Sun,2.51,2.54,0,0.0,0.10666666666666666,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Ketu sub-period (malefic)
2126-02-11,2127-02-07,MD-AD,Sun,Venus,,Venus,Sun,2.42,1.13,0,0.0,0.18333333333333332,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Venus sub-period (benefic)
2127-03-10,2128-01-04,MD-AD,Moon,Moon,,Moon,Moon,2.59,0.33,0,0.0,0.06666666666666667,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2128-01-04,2128-08-01,MD-AD,Moon,Mars,,Mars,Moon,2.55,0.43,0,0.0,0.18333333333333332,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2128-08-01,2130-01-23,MD-AD,Moon,Rahu,,Rahu,Moon,3.87,3.52,0,0.0,0.3,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic)
2130-01-23,2131-05-18,MD-AD,Moon,Jupiter,,Jupiter,Moon,4.31,2.9,2,1.0,0.18333333333333332,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic)
2131-05-18,2132-12-08,MD-AD,Moon,Saturn,,Saturn,Moon,4.22,4.03,2,1.0,0.06666666666666667,Moon dasha (benefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic)
2132-12-08,2134-05-02,MD-AD,Moon,Mercury,,Mercury,Moon,3.44,0.67,1,1.0,0.22333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic)
2134-05-02,2134-11-28,MD-AD,Moon,Ketu,,Ketu,Moon,5.45,4.47,0,0.0,0.8125,Moon dasha (benefic); lord in moderate strength; strong luminaries support; Ketu sub-period (malefic)
2134-11-28,2136-07-20,MD-AD,Moon,Venus,,Venus,Moon,2.84,0.43,0,0.0,0.18333333333333332,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2136-07-20,2137-01-16,MD-AD,Moon,Sun,,Sun,Moon,2.79,0.91,0,0.0,0.22333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
