Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2069-01-22,2071-11-08,MD-AD,Venus,Mercury,,Mercury,Venus,3.55,3.0,0,0.0,0.06666666666666667,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2071-11-08,2073-01-01,MD-AD,Venus,Ketu,,Ketu,Venus,3.89,1.32,1,1.0,0.5,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Ketu sub-period (malefic)
2073-04-16,2073-08-02,MD-AD,Sun,Sun,,Sun,Sun,7.82,10.0,3,1.0,0.8125,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; strong luminaries support
2073-08-02,2074-01-29,MD-AD,Sun,Moon,,Moon,Sun,4.89,4.96,2,1.0,0.4625,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Moon sub-period (benefic)
2074-01-29,2074-06-04,MD-AD,Sun,Mars,,Mars,Sun,2.5,1.47,1,1.0,0.06666666666666667,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic)
2074-06-04,2075-04-24,MD-AD,Sun,Rahu,,Rahu,Sun,2.71,1.47,1,1.0,0.18333333333333332,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic)
2075-04-24,2076-02-06,MD-AD,Sun,Jupiter,,Jupiter,Sun,7.05,7.44,2,1.0,0.8125,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; strong luminaries support; Jupiter sub-period (benefic)
2076-02-06,2077-01-13,MD-AD,Sun,Saturn,,Saturn,Sun,2.67,1.93,1,1.0,0.06666666666666667,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic)
2077-01-13,2077-11-16,MD-AD,Sun,Mercury,,Mercury,Sun,4.11,3.98,1,1.0,0.3,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic)
2077-11-16,2078-03-22,MD-AD,Sun,Ketu,,Ketu,Sun,4.45,6.08,2,1.0,0.15,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; challenging luminaries configuration; Ketu sub-period (malefic)
2078-03-22,2079-03-17,MD-AD,Sun,Venus,,Venus,Sun,4.1,4.4,0,0.0,0.4625,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); balanced solar-lunar influence; Venus sub-period (benefic)
2079-04-17,2080-02-11,MD-AD,Moon,Moon,,Moon,Moon,4.07,0.67,1,1.0,0.5733333333333334,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence
2080-02-11,2080-09-08,MD-AD,Moon,Mars,,Mars,Moon,3.82,3.97,1,1.0,0.10666666666666666,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic)
2080-09-08,2082-03-02,MD-AD,Moon,Rahu,,Rahu,Moon,4.62,3.98,0,0.0,0.61875,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic)
2082-03-02,2083-06-25,MD-AD,Moon,Jupiter,,Jupiter,Moon,4.56,3.97,2,1.0,0.10666666666666666,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic)
2083-06-25,2085-01-15,MD-AD,Moon,Saturn,,Saturn,Moon,3.64,3.28,1,1.0,0.14666666666666667,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic)
2085-01-15,2086-06-09,MD-AD,Moon,Mercury,,Mercury,Moon,3.12,1.23,0,0.0,0.18333333333333332,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2086-06-09,2087-01-05,MD-AD,Moon,Ketu,,Ketu,Moon,6.31,7.0,1,1.0,0.5333333333333333,Moon dasha (benefic); lord in strong; moderate protective influence; balanced solar-lunar influence; Ketu sub-period (malefic)
2087-01-05,2088-08-27,MD-AD,Moon,Venus,,Venus,Moon,3.39,1.79,0,0.0,0.22333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2088-08-27,2089-02-23,MD-AD,Moon,Sun,,Sun,Moon,5.4,4.91,2,1.0,0.5420833333333334,Moon dasha (benefic); lord in moderate strength; strong protective cancellations; balanced solar-lunar influence; Sun sub-period (malefic)
2089-04-16,2089-09-10,MD-AD,Mars,Mars,,Mars,Mars,3.02,0.0,1,1.0,0.65,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence
2089-09-10,2090-09-23,MD-AD,Mars,Rahu,,Rahu,Mars,3.33,3.0,0,0.0,0.46875,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic)
2090-09-23,2091-08-25,MD-AD,Mars,Jupiter,,Jupiter,Mars,2.7,0.44,1,1.0,0.22333333333333333,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic)
2091-08-25,2092-09-27,MD-AD,Mars,Saturn,,Saturn,Mars,3.61,3.42,0,0.0,0.5420833333333334,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic)
2092-09-27,2093-09-19,MD-AD,Mars,Mercury,,Mercury,Mars,2.86,1.32,0,0.0,0.38583333333333336,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2093-09-19,2094-02-13,MD-AD,Mars,Ketu,,Ketu,Mars,4.62,5.7,1,1.0,0.22333333333333333,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic)
2094-02-13,2095-04-09,MD-AD,Mars,Venus,,Venus,Mars,2.5,1.93,0,0.0,0.06666666666666667,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2095-04-09,2095-08-13,MD-AD,Mars,Sun,,Sun,Mars,4.76,5.7,1,1.0,0.3,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic)
2095-08-13,2096-03-10,MD-AD,Mars,Moon,,Moon,Mars,4.5,4.58,1,1.0,0.22333333333333333,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic)
2096-04-16,2098-12-14,MD-AD,Rahu,Rahu,,Rahu,Rahu,7.77,10.0,4,1.0,0.5333333333333333,Rahu dasha (malefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; balanced solar-lunar influence
2098-12-14,2101-04-27,MD-AD,Rahu,Jupiter,,Jupiter,Rahu,3.32,1.79,1,1.0,0.3,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic)
2101-04-27,2104-02-17,MD-AD,Rahu,Saturn,,Saturn,Rahu,3.95,4.03,1,1.0,0.5333333333333333,Rahu dasha (malefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Saturn sub-period (malefic)
2104-02-17,2106-08-23,MD-AD,Rahu,Mercury,,Mercury,Rahu,2.96,3.0,0,0.0,0.10666666666666666,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2106-08-23,2107-09-05,MD-AD,Rahu,Ketu,,Ketu,Rahu,4.86,3.52,1,1.0,0.96875,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; strong luminaries support; Ketu sub-period (malefic)
2107-09-05,2110-08-20,MD-AD,Rahu,Venus,,Venus,Rahu,2.87,0.57,0,0.0,0.5420833333333334,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-period (benefic)
2110-08-20,2111-07-10,MD-AD,Rahu,Sun,,Sun,Rahu,3.9,3.84,1,1.0,0.5420833333333334,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Sun sub-period (malefic)
2111-07-10,2112-12-31,MD-AD,Rahu,Moon,,Moon,Rahu,2.93,2.35,0,0.0,0.22333333333333333,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2112-12-31,2114-01-13,MD-AD,Rahu,Mars,,Mars,Rahu,3.26,0.67,1,1.0,0.65,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Mars sub-period (malefic)
2114-04-17,2116-05-24,MD-AD,Jupiter,Jupiter,,Jupiter,Jupiter,8.7,9.38,4,1.0,0.65,Jupiter dasha (benefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; balanced solar-lunar influence
2116-05-24,2118-11-22,MD-AD,Jupiter,Saturn,,Saturn,Jupiter,3.01,2.1,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2118-11-22,2121-02-15,MD-AD,Jupiter,Mercury,,Mercury,Jupiter,4.34,4.4,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Mercury sub-period (benefic)
2121-02-15,2122-01-17,MD-AD,Jupiter,Ketu,,Ketu,Jupiter,2.34,0.43,0,0.0,0.06666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2122-01-17,2124-09-03,MD-AD,Jupiter,Venus,,Venus,Jupiter,3.84,1.47,0,0.0,0.5333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Venus sub-period (benefic)
2124-09-03,2125-06-18,MD-AD,Jupiter,Sun,,Sun,Jupiter,4.7,3.84,1,1.0,0.61875,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Sun sub-period (malefic)
2125-06-18,2126-10-11,MD-AD,Jupiter,Moon,,Moon,Jupiter,2.66,0.33,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2126-10-11,2127-09-12,MD-AD,Jupiter,Mars,,Mars,Jupiter,6.36,7.88,1,1.0,0.38583333333333336,Jupiter dasha (benefic); lord in strong; moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic)
2127-09-12,2130-01-23,MD-AD,Jupiter,Rahu,,Rahu,Jupiter,2.94,0.1,0,0.0,0.46875,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic)
