Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2040-05-23,2041-03-07,MD-AD,Jupiter,Sun,,Sun,Jupiter,3.41,3.18,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2041-03-07,2042-06-30,MD-AD,Jupiter,Moon,,Moon,Jupiter,4.61,3.23,1,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Moon sub-period (benefic)
2042-06-30,2043-06-01,MD-AD,Jupiter,Mars,,Mars,Jupiter,3.49,2.35,1,1.0,0.07333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic)
2043-06-01,2045-10-12,MD-AD,Jupiter,Rahu,,Rahu,Jupiter,5.64,7.46,1,1.0,0.06666666666666667,Jupiter dasha (benefic); lord in strong; moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic)
2046-01-04,2048-12-22,MD-AD,Saturn,Saturn,,Saturn,Saturn,2.2,1.47,0,0.0,0.15,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2048-12-22,2051-08-18,MD-AD,Saturn,Mercury,,Mercury,Saturn,2.76,0.67,0,0.0,0.4625,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mercury sub-period (benefic)
2051-08-18,2052-09-20,MD-AD,Saturn,Ketu,,Ketu,Saturn,4.43,4.82,0,0.0,0.5420833333333334,Saturn dasha (malefic); lord in moderate strength; balanced solar-lunar influence; Ketu sub-period (malefic)
2052-09-20,2055-11-04,MD-AD,Saturn,Venus,,Venus,Saturn,4.92,7.0,0,0.0,0.22333333333333333,Saturn dasha (malefic); lord in strong; challenging luminaries configuration; Venus sub-period (benefic)
2055-11-04,2056-10-11,MD-AD,Saturn,Sun,,Sun,Saturn,2.22,2.1,0,0.0,0.03333333333333333,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2056-10-11,2058-05-04,MD-AD,Saturn,Moon,,Moon,Saturn,2.58,2.1,0,0.0,0.07333333333333333,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2058-05-04,2059-06-07,MD-AD,Saturn,Mars,,Mars,Saturn,2.74,0.44,0,0.0,0.65,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mars sub-period (malefic)
2059-06-07,2062-03-29,MD-AD,Saturn,Rahu,,Rahu,Saturn,4.3,6.08,2,1.0,0.06666666666666667,Saturn dasha (malefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Rahu sub-period (malefic)
2062-03-29,2064-09-26,MD-AD,Saturn,Jupiter,,Jupiter,Saturn,4.28,6.08,1,1.0,0.15,Saturn dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic)
2065-01-04,2067-05-21,MD-AD,Mercury,Mercury,,Mercury,Mercury,3.7,3.0,0,0.0,0.15,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2067-05-21,2068-05-12,MD-AD,Mercury,Ketu,,Ketu,Mercury,3.5,3.08,0,0.0,0.18333333333333332,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2068-05-12,2071-02-26,MD-AD,Mercury,Venus,,Venus,Mercury,4.7,2.9,1,1.0,0.65,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic)
2071-02-26,2071-12-29,MD-AD,Mercury,Sun,,Sun,Mercury,3.29,0.57,2,1.0,0.06666666666666667,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Sun sub-period (malefic)
2071-12-29,2073-05-22,MD-AD,Mercury,Moon,,Moon,Mercury,3.69,1.37,1,1.0,0.22333333333333333,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic)
2073-05-22,2074-05-14,MD-AD,Mercury,Mars,,Mars,Mercury,4.83,5.89,2,1.0,0.03333333333333333,Mercury dasha (benefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Mars sub-period (malefic)
2074-05-14,2076-11-17,MD-AD,Mercury,Rahu,,Rahu,Mercury,3.5,1.13,0,0.0,0.5733333333333334,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic)
2076-11-17,2079-02-11,MD-AD,Mercury,Jupiter,,Jupiter,Mercury,3.97,2.2,0,0.0,0.4625,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Jupiter sub-period (benefic)
2079-02-11,2081-10-07,MD-AD,Mercury,Saturn,,Saturn,Mercury,3.96,3.97,1,1.0,0.18333333333333332,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic)
2082-01-04,2082-05-31,MD-AD,Ketu,Ketu,,Ketu,Ketu,1.98,0.67,0,0.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2082-05-31,2083-07-25,MD-AD,Ketu,Venus,,Venus,Ketu,3.54,3.42,0,0.0,0.3458333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2083-07-25,2083-11-28,MD-AD,Ketu,Sun,,Sun,Ketu,2.0,0.91,0,0.0,0.15,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2083-11-28,2084-06-25,MD-AD,Ketu,Moon,,Moon,Ketu,3.14,2.54,0,0.0,0.3,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2084-06-25,2084-11-19,MD-AD,Ketu,Mars,,Mars,Ketu,2.23,1.55,0,0.0,0.14666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2084-11-19,2085-12-02,MD-AD,Ketu,Rahu,,Rahu,Ketu,2.4,0.43,0,0.0,0.4625,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic)
2085-12-02,2086-11-03,MD-AD,Ketu,Jupiter,,Jupiter,Ketu,3.44,3.0,1,1.0,0.3,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic)
2086-11-03,2087-12-07,MD-AD,Ketu,Saturn,,Saturn,Ketu,1.67,0.0,0,0.0,0.15,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2087-12-07,2088-11-28,MD-AD,Ketu,Mercury,,Mercury,Ketu,2.46,1.23,0,0.0,0.18333333333333332,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2089-01-04,2092-04-18,MD-AD,Venus,Venus,,Venus,Venus,4.34,4.4,0,0.0,0.22333333333333333,Venus dasha (benefic); lord in moderate strength; challenging luminaries configuration
2092-04-18,2093-04-13,MD-AD,Venus,Sun,,Sun,Venus,6.34,7.38,1,1.0,0.65,Venus dasha (benefic); lord in strong; moderate protective influence; balanced solar-lunar influence; Sun sub-period (malefic)
2093-04-13,2094-12-04,MD-AD,Venus,Moon,,Moon,Venus,2.99,0.67,0,0.0,0.22333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2094-12-04,2096-01-28,MD-AD,Venus,Mars,,Mars,Venus,2.79,0.91,0,0.0,0.22333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2096-01-28,2099-01-12,MD-AD,Venus,Rahu,,Rahu,Venus,3.57,3.47,1,1.0,0.06666666666666667,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic)
2099-01-12,2101-08-30,MD-AD,Venus,Jupiter,,Jupiter,Venus,3.22,0.91,0,0.0,0.3,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2101-08-30,2104-10-13,MD-AD,Venus,Saturn,,Saturn,Venus,4.71,3.0,2,1.0,0.5420833333333334,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Saturn sub-period (malefic)
2104-10-13,2107-07-30,MD-AD,Venus,Mercury,,Mercury,Venus,4.27,3.42,0,0.0,0.38583333333333336,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2107-07-30,2108-09-22,MD-AD,Venus,Ketu,,Ketu,Venus,2.9,1.55,0,0.0,0.15,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2109-01-05,2109-04-23,MD-AD,Sun,Sun,,Sun,Sun,2.71,1.47,1,1.0,0.18333333333333332,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration
2109-04-23,2109-10-20,MD-AD,Sun,Moon,,Moon,Sun,5.52,7.1,0,0.0,0.5333333333333333,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); balanced solar-lunar influence; Moon sub-period (benefic)
2109-10-20,2110-02-23,MD-AD,Sun,Mars,,Mars,Sun,2.15,1.32,0,0.0,0.15,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Mars sub-period (malefic)
2110-02-23,2111-01-13,MD-AD,Sun,Rahu,,Rahu,Sun,1.93,1.13,0,0.0,0.06666666666666667,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Rahu sub-period (malefic)
2111-01-13,2111-10-28,MD-AD,Sun,Jupiter,,Jupiter,Sun,2.42,1.13,0,0.0,0.18333333333333332,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2111-10-28,2112-10-04,MD-AD,Sun,Saturn,,Saturn,Sun,2.82,2.81,1,1.0,0.15,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic)
2112-10-04,2113-08-07,MD-AD,Sun,Mercury,,Mercury,Sun,2.87,2.54,0,0.0,0.14666666666666667,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Mercury sub-period (benefic)
2113-08-07,2113-12-11,MD-AD,Sun,Ketu,,Ketu,Sun,3.53,4.4,0,0.0,0.3,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Ketu sub-period (malefic)
2113-12-11,2114-12-06,MD-AD,Sun,Venus,,Venus,Sun,3.45,3.98,0,0.0,0.18333333333333332,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Venus sub-period (benefic)
2115-01-06,2115-11-02,MD-AD,Moon,Moon,,Moon,Moon,3.21,1.47,0,0.0,0.18333333333333332,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2115-11-02,2116-05-30,MD-AD,Moon,Mars,,Mars,Moon,2.53,1.13,0,0.0,0.03333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2116-05-30,2117-11-21,MD-AD,Moon,Rahu,,Rahu,Moon,2.43,0.67,0,0.0,0.06666666666666667,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic)
2117-11-21,2119-03-16,MD-AD,Moon,Jupiter,,Jupiter,Moon,4.32,3.97,1,1.0,0.22333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic)
2119-03-16,2120-10-06,MD-AD,Moon,Saturn,,Saturn,Moon,6.55,8.32,0,0.0,0.65,Moon dasha (benefic); lord in strong; balanced solar-lunar influence; Saturn sub-period (malefic)
2120-10-06,2122-02-28,MD-AD,Moon,Mercury,,Mercury,Moon,5.03,5.1,2,1.0,0.14666666666666667,Moon dasha (benefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Mercury sub-period (benefic)
2122-02-28,2122-09-26,MD-AD,Moon,Ketu,,Ketu,Moon,3.06,0.1,2,1.0,0.03333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Ketu sub-period (malefic)
2122-09-26,2124-05-18,MD-AD,Moon,Venus,,Venus,Moon,4.93,4.38,0,0.0,0.38583333333333336,Moon dasha (benefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic)
2124-05-18,2124-11-14,MD-AD,Moon,Sun,,Sun,Moon,4.61,4.47,0,0.0,0.3458333333333333,Moon dasha (benefic); lord in moderate strength; challenging luminaries configuration; Sun sub-period (malefic)
2125-01-05,2125-06-01,MD-AD,Mars,Mars,,Mars,Mars,2.26,1.47,0,0.0,0.18333333333333332,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2125-06-01,2126-06-14,MD-AD,Mars,Rahu,,Rahu,Mars,3.34,1.47,1,1.0,0.5333333333333333,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Rahu sub-period (malefic)
2126-06-14,2127-05-16,MD-AD,Mars,Jupiter,,Jupiter,Mars,3.56,3.05,2,1.0,0.10666666666666666,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic)
2127-05-16,2128-06-18,MD-AD,Mars,Saturn,,Saturn,Mars,4.5,4.47,0,0.0,0.65,Mars dasha (malefic); lord in moderate strength; balanced solar-lunar influence; Saturn sub-period (malefic)
2128-06-18,2129-06-10,MD-AD,Mars,Mercury,,Mercury,Mars,2.72,2.35,0,0.0,0.10666666666666666,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2129-06-10,2129-11-04,MD-AD,Mars,Ketu,,Ketu,Mars,4.96,7.2,1,1.0,0.10666666666666666,Mars dasha (malefic); lord in strong; moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic)
2129-11-04,2130-12-29,MD-AD,Mars,Venus,,Venus,Mars,3.57,3.28,1,1.0,0.3125,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic)
2130-12-29,2131-05-04,MD-AD,Mars,Sun,,Sun,Mars,4.31,4.82,1,1.0,0.22333333333333333,Mars dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic)
2131-05-04,2131-11-30,MD-AD,Mars,Moon,,Moon,Mars,4.58,2.34,2,1.0,0.8125,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; strong luminaries support; Moon sub-period (benefic)
