Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2023-11-15,2024-10-16,MD-AD,Jupiter,Ketu,,Ketu,Jupiter,2.59,1.47,0,0.0,0.0,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2023-12-04,2024-01-28,MD-AD-PD,Jupiter,Ketu,Venus,Venus,Ketu,3.79,3.05,1,1.0,0.3,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Venus sub-sub-period (benefic)
2024-01-28,2024-02-14,MD-AD-PD,Jupiter,Ketu,Sun,Sun,Ketu,2.73,1.47,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Sun sub-sub-period (malefic)
2024-02-14,2024-03-13,MD-AD-PD,Jupiter,Ketu,Moon,Moon,Ketu,3.12,2.59,0,0.0,0.06666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Moon sub-sub-period (benefic)
2024-03-13,2024-04-01,MD-AD-PD,Jupiter,Ketu,Mars,Mars,Ketu,4.08,4.3,2,1.0,0.06666666666666667,Jupiter dasha (benefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Ketu sub-period (malefic); Mars sub-sub-period (malefic)
2024-04-01,2024-05-21,MD-AD-PD,Jupiter,Ketu,Rahu,Rahu,Ketu,3.78,2.9,1,1.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Rahu sub-sub-period (malefic)
2024-05-21,2024-07-04,MD-AD-PD,Jupiter,Ketu,Jupiter,Jupiter,Ketu,2.38,0.33,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Jupiter sub-sub-period (benefic)
2024-07-04,2024-08-25,MD-AD-PD,Jupiter,Ketu,Saturn,Saturn,Ketu,3.46,3.05,1,1.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Ketu sub-period (malefic); Saturn sub-sub-period (malefic)
2024-08-25,2024-10-11,MD-AD-PD,Jupiter,Ketu,Mercury,Mercury,Ketu,3.29,0.9,0,0.0,0.5020833333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Ketu sub-period (malefic); Mercury sub-sub-period (benefic)
2024-10-16,2025-03-23,MD-AD-PD,Jupiter,Ketu,Venus,Venus,Ketu,2.59,0.74,0,0.0,0.14666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic); Venus sub-sub-period (benefic)
2024-10-16,2027-06-03,MD-AD,Jupiter,Venus,,Venus,Jupiter,2.77,0.43,0,0.0,0.14666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2025-03-23,2025-05-09,MD-AD-PD,Jupiter,Venus,Sun,Sun,Venus,4.81,4.61,1,1.0,0.22333333333333333,Jupiter dasha (benefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Sun sub-sub-period (malefic)
2025-05-09,2025-07-27,MD-AD-PD,Jupiter,Venus,Moon,Moon,Venus,6.01,4.03,2,1.0,0.65,Jupiter dasha (benefic); lord in moderate strength; strong protective cancellations; balanced solar-lunar influence; Venus sub-period (benefic); Moon sub-sub-period (benefic)
2025-07-27,2025-09-20,MD-AD-PD,Jupiter,Venus,Mars,Mars,Venus,3.76,2.93,0,0.0,0.3,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Mars sub-sub-period (malefic)
2025-09-20,2026-02-09,MD-AD-PD,Jupiter,Venus,Rahu,Rahu,Venus,3.75,2.05,1,1.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic); Rahu sub-sub-period (malefic)
2026-02-09,2026-06-15,MD-AD-PD,Jupiter,Venus,Jupiter,Jupiter,Venus,3.1,1.55,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Jupiter sub-sub-period (benefic)
2026-06-15,2026-11-12,MD-AD-PD,Jupiter,Venus,Saturn,Saturn,Venus,4.79,5.57,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic); Saturn sub-sub-period (malefic)
2026-11-12,2027-03-26,MD-AD-PD,Jupiter,Venus,Mercury,Mercury,Venus,3.38,2.49,0,0.0,0.07333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic); Mercury sub-sub-period (benefic)
2027-03-26,2027-05-20,MD-AD-PD,Jupiter,Venus,Ketu,Ketu,Venus,4.98,6.45,0,0.0,0.15,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Venus sub-period (benefic); Ketu sub-sub-period (malefic)
2027-06-03,2027-06-17,MD-AD-PD,Jupiter,Venus,Sun,Sun,Venus,6.39,5.97,2,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in moderate strength; strong protective cancellations; balanced solar-lunar influence; Venus sub-period (benefic); Sun sub-sub-period (malefic)
2027-06-03,2028-03-17,MD-AD,Jupiter,Sun,,Sun,Jupiter,6.8,7.1,2,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in strong; strong protective cancellations; balanced solar-lunar influence; Sun sub-period (malefic)
2027-06-17,2027-07-11,MD-AD-PD,Jupiter,Sun,Moon,Moon,Sun,4.29,5.2,0,0.0,0.07333333333333333,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic)
2027-07-11,2027-07-27,MD-AD-PD,Jupiter,Sun,Mars,Mars,Sun,3.36,3.39,0,0.0,0.14666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mars sub-sub-period (malefic)
2027-07-27,2027-09-08,MD-AD-PD,Jupiter,Sun,Rahu,Rahu,Sun,3.79,4.4,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in moderate strength; challenging luminaries configuration; Sun sub-period (malefic); Rahu sub-sub-period (malefic)
2027-09-08,2027-10-16,MD-AD-PD,Jupiter,Sun,Jupiter,Jupiter,Sun,5.01,3.84,1,1.0,0.5420833333333334,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Sun sub-period (malefic); Jupiter sub-sub-period (benefic)
2027-10-16,2027-11-30,MD-AD-PD,Jupiter,Sun,Saturn,Saturn,Sun,2.94,2.4,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Saturn sub-sub-period (malefic)
2027-11-30,2028-01-09,MD-AD-PD,Jupiter,Sun,Mercury,Mercury,Sun,3.42,2.65,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Mercury sub-sub-period (benefic)
2028-01-09,2028-01-26,MD-AD-PD,Jupiter,Sun,Ketu,Ketu,Sun,4.38,1.21,2,1.0,0.65,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Sun sub-period (malefic); Ketu sub-sub-period (malefic)
2028-01-26,2028-03-13,MD-AD-PD,Jupiter,Sun,Venus,Venus,Sun,2.72,1.49,0,0.0,0.06666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Venus sub-sub-period (benefic)
2028-03-17,2029-07-10,MD-AD,Jupiter,Moon,,Moon,Jupiter,2.99,1.03,0,0.0,0.15,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2028-03-17,2028-04-25,MD-AD-PD,Jupiter,Sun,Moon,Moon,Sun,2.76,1.17,0,0.0,0.15,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic)
2028-04-25,2028-05-23,MD-AD-PD,Jupiter,Moon,Mars,Mars,Moon,4.19,2.71,1,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Moon sub-period (benefic); Mars sub-sub-period (malefic)
2028-05-23,2028-08-02,MD-AD-PD,Jupiter,Moon,Rahu,Rahu,Moon,3.42,3.18,0,0.0,0.06666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Rahu sub-sub-period (malefic)
2028-08-02,2028-10-04,MD-AD-PD,Jupiter,Moon,Jupiter,Jupiter,Moon,3.44,1.93,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Jupiter sub-sub-period (benefic)
2028-10-04,2028-12-18,MD-AD-PD,Jupiter,Moon,Saturn,Saturn,Moon,3.0,0.37,1,1.0,0.14666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Saturn sub-sub-period (malefic)
2028-12-18,2029-02-23,MD-AD-PD,Jupiter,Moon,Mercury,Mercury,Moon,3.32,1.77,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mercury sub-sub-period (benefic)
2029-02-23,2029-03-23,MD-AD-PD,Jupiter,Moon,Ketu,Ketu,Moon,2.73,0.67,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Ketu sub-sub-period (malefic)
2029-03-23,2029-06-09,MD-AD-PD,Jupiter,Moon,Venus,Venus,Moon,4.68,3.49,2,1.0,0.3,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Moon sub-period (benefic); Venus sub-sub-period (benefic)
2029-06-09,2029-07-03,MD-AD-PD,Jupiter,Moon,Sun,Sun,Moon,2.4,0.33,0,0.0,0.06666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Sun sub-sub-period (malefic)
2029-07-10,2029-07-29,MD-AD-PD,Jupiter,Moon,Mars,Mars,Moon,3.41,2.35,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mars sub-sub-period (malefic)
2029-07-10,2030-06-11,MD-AD,Jupiter,Mars,,Mars,Jupiter,2.99,1.47,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2029-07-29,2029-09-17,MD-AD-PD,Jupiter,Mars,Rahu,Rahu,Mars,3.08,2.23,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic)
2029-09-17,2029-10-31,MD-AD-PD,Jupiter,Mars,Jupiter,Jupiter,Mars,3.15,2.11,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Jupiter sub-sub-period (benefic)
2029-10-31,2029-12-23,MD-AD-PD,Jupiter,Mars,Saturn,Saturn,Mars,3.18,2.05,0,0.0,0.3125,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Saturn sub-sub-period (malefic)
2029-12-23,2030-02-08,MD-AD-PD,Jupiter,Mars,Mercury,Mercury,Mars,4.59,4.33,0,0.0,0.4625,Jupiter dasha (benefic); lord in moderate strength; balanced solar-lunar influence; Mars sub-period (malefic); Mercury sub-sub-period (benefic)
2030-02-08,2030-02-27,MD-AD-PD,Jupiter,Mars,Ketu,Ketu,Mars,3.11,3.1,0,0.0,0.06666666666666667,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Ketu sub-sub-period (malefic)
2030-02-27,2030-04-23,MD-AD-PD,Jupiter,Mars,Venus,Venus,Mars,2.9,1.77,0,0.0,0.10666666666666666,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Venus sub-sub-period (benefic)
2030-04-23,2030-05-10,MD-AD-PD,Jupiter,Mars,Sun,Sun,Mars,5.13,5.55,1,1.0,0.5733333333333334,Jupiter dasha (benefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Mars sub-period (malefic); Sun sub-sub-period (malefic)
2030-05-10,2030-06-06,MD-AD-PD,Jupiter,Mars,Moon,Moon,Mars,6.17,4.23,3,1.0,0.8125,Jupiter dasha (benefic); lord in moderate strength; triple Arishta-Bhanga protection; strong luminaries support; Mars sub-period (malefic); Moon sub-sub-period (benefic)
2030-06-11,2032-10-22,MD-AD,Jupiter,Rahu,,Rahu,Jupiter,2.48,0.23,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic)
2030-06-11,2030-10-17,MD-AD-PD,Jupiter,Mars,Rahu,Rahu,Mars,2.59,1.07,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic)
2030-10-17,2031-02-07,MD-AD-PD,Jupiter,Rahu,Jupiter,Jupiter,Rahu,3.58,3.08,0,0.0,0.22333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic)
2031-02-07,2031-06-22,MD-AD-PD,Jupiter,Rahu,Saturn,Saturn,Rahu,3.61,3.08,0,0.0,0.3458333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Saturn sub-sub-period (malefic)
2031-06-22,2031-10-21,MD-AD-PD,Jupiter,Rahu,Mercury,Mercury,Rahu,4.09,3.45,1,1.0,0.38583333333333336,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Mercury sub-sub-period (benefic)
2031-10-21,2031-12-10,MD-AD-PD,Jupiter,Rahu,Ketu,Ketu,Rahu,4.96,6.3,1,1.0,0.07333333333333333,Jupiter dasha (benefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Ketu sub-sub-period (malefic)
2031-12-10,2032-04-29,MD-AD-PD,Jupiter,Rahu,Venus,Venus,Rahu,5.76,7.0,2,1.0,0.22333333333333333,Jupiter dasha (benefic); lord in strong; strong protective cancellations; challenging luminaries configuration; Rahu sub-period (malefic); Venus sub-sub-period (benefic)
2032-04-29,2032-06-11,MD-AD-PD,Jupiter,Rahu,Sun,Sun,Rahu,3.88,2.44,1,1.0,0.5733333333333334,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Rahu sub-period (malefic); Sun sub-sub-period (malefic)
2032-06-11,2032-08-21,MD-AD-PD,Jupiter,Rahu,Moon,Moon,Rahu,3.39,1.69,1,1.0,0.3458333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Moon sub-sub-period (benefic)
2032-08-21,2032-10-10,MD-AD-PD,Jupiter,Rahu,Mars,Mars,Rahu,5.17,6.01,0,0.0,0.5020833333333333,Jupiter dasha (benefic); lord in moderate strength; balanced solar-lunar influence; Rahu sub-period (malefic); Mars sub-sub-period (malefic)
2033-01-14,2036-01-02,MD-AD,Saturn,Saturn,,Saturn,Saturn,2.26,1.47,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2033-01-14,2033-07-02,MD-AD-PD,Jupiter,Saturn,Saturn,Saturn,Saturn,2.47,0.73,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic); Saturn sub-sub-period (malefic)
2033-01-14,2052-01-15,MD,Saturn,,,Saturn,,2.26,1.4666666666666668,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2033-07-02,2033-11-30,MD-AD-PD,Saturn,Saturn,Mercury,Mercury,Saturn,2.95,2.42,1,1.0,0.22333333333333333,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-sub-period (benefic)
2033-11-30,2034-02-01,MD-AD-PD,Saturn,Saturn,Ketu,Ketu,Saturn,2.47,2.05,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-sub-period (malefic)
2034-02-01,2034-07-29,MD-AD-PD,Saturn,Saturn,Venus,Venus,Saturn,2.45,1.47,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-sub-period (benefic)
2034-07-29,2034-09-20,MD-AD-PD,Saturn,Saturn,Sun,Sun,Saturn,2.01,0.56,0,0.0,0.22333333333333333,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-sub-period (malefic)
2034-09-20,2034-12-18,MD-AD-PD,Saturn,Saturn,Moon,Moon,Saturn,2.62,0.87,1,1.0,0.14666666666666667,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-sub-period (benefic)
2034-12-18,2035-02-18,MD-AD-PD,Saturn,Saturn,Mars,Mars,Saturn,1.95,0.4,0,0.0,0.22333333333333333,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-sub-period (malefic)
2035-02-18,2035-07-28,MD-AD-PD,Saturn,Saturn,Rahu,Rahu,Saturn,2.18,1.24,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-sub-period (malefic)
2035-07-28,2035-12-18,MD-AD-PD,Saturn,Saturn,Jupiter,Jupiter,Saturn,2.66,2.05,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-sub-period (benefic)
2036-01-02,2038-08-28,MD-AD,Saturn,Mercury,,Mercury,Saturn,2.17,0.43,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2036-01-02,2036-05-16,MD-AD-PD,Saturn,Saturn,Mercury,Mercury,Saturn,2.06,0.4,0,0.0,0.18333333333333332,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-sub-period (benefic)
